"",gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
1,ZFP36,0.906299570266585,10.7190103669549,3.79143307006368,0.000225043972713565,0.634068984228045,-1.98867319068862
2,SLC44A4,-1.16897957950491,6.53896911523308,-3.54223917043221,0.000545358729124016,0.634068984228045,-2.33115299659324
3,MMP9,-0.991340807717854,8.94432413479699,-3.47523859785724,0.000686842671636797,0.634068984228045,-2.42035864630357
4,FGFBP1,0.645264987917691,5.86364617385714,3.4439690800753,0.000764083193302607,0.634068984228045,-2.46156082764871
5,FOS,1.15096810666585,9.72448308109774,3.41403285349634,0.000845608755528577,0.634068984228045,-2.50074656207444
6,FGD3,-0.593943686610565,5.43738106673684,-3.40442360073328,0.000873461657606936,0.634068984228045,-2.51327064180085
7,IL1RN,-0.848040983684275,7.66812032678196,-3.39725021512652,0.000894812247854388,0.634068984228045,-2.52260273562467
8,NR4A1,0.762041430656429,8.51049198418045,3.36461780042351,0.000998257287924614,0.634068984228045,-2.56486858176922
9,PID1,0.738678282361999,6.75311451387218,3.35141721589618,0.00104320092394589,0.634068984228045,-2.58187874627264
10,DUSP1,0.781752573262081,11.1026042565564,3.25070531944002,0.00145377107288039,0.634068984228045,-2.70997801080986
11,CYR61,0.770704277974202,11.1988617103233,3.23123044479597,0.00154881614103776,0.634068984228045,-2.73440284438539
12,EGR1,1.006028723905,8.98234567790978,3.10727471144791,0.00230276158504602,0.634068984228045,-2.88718409766654
13,FOSB,1.10536877561302,8.12483919479699,2.88610697549605,0.00454316574835655,0.634068984228045,-3.14794505290744
14,RABEP1,-0.644821830810811,6.26582714308271,-2.87020197063897,0.0047639764711337,0.634068984228045,-3.16609659638378
15,EZR,-0.789717140404996,7.85810679952632,-2.85474981549833,0.00498786379628563,0.634068984228045,-3.18365271664869
16,CA11,0.6243293948276,6.64293361251128,2.82102026216542,0.00551035427143213,0.634068984228045,-3.2217045243882
17,PLA2G7,-0.836232201328419,7.23023729034586,-2.81159618242245,0.00566501503271972,0.634068984228045,-3.23226969650777
18,KRT16,0.603513282636364,6.03105584479699,2.77740454477052,0.00625995682467945,0.634068984228045,-3.27035600473668
19,DSG1,0.766727698694922,3.95409761157143,2.76377476519283,0.00651257307424112,0.634068984228045,-3.28543066210332
20,EMP1,0.605270896878788,4.90549481364662,2.76184423351339,0.00654909395457483,0.634068984228045,-3.28756086916823
21,CCR7,-0.712709858973792,6.84002836851128,-2.73820639433739,0.00701161134840877,0.634068984228045,-3.31354315423915
22,CXCL14,1.00772952647379,11.1209939192406,2.71848266538994,0.00742002872660299,0.634068984228045,-3.33508058303597
23,GSTM3,-0.716639053988534,10.6152047858571,-2.70655012903476,0.00767747151292196,0.634068984228045,-3.34804719198907
24,PEG3,1.03161747292301,7.60604308429323,2.70543481803735,0.00770194315082594,0.634068984228045,-3.34925671620773
25,TCEAL2,0.647945186963554,4.82681484509774,2.69873176132734,0.00785051330389212,0.634068984228045,-3.35651720072085
26,FAM89A,0.593238094933661,7.54657746439098,2.69737932713401,0.00788080226781307,0.634068984228045,-3.35798027385013
27,IRS2,0.605490252034808,8.4071679941203,2.69716555647531,0.00788559952664568,0.634068984228045,-3.35821147623658
28,CTNNA1,-0.98366321163063,6.93113636969173,-2.61511870132568,0.00993453260923671,0.634068984228045,-3.4458083718819
29,NRN1,0.657227583400082,7.75404454711278,2.60561303744639,0.0102005653043219,0.634068984228045,-3.45580912591507
30,SCYL2,-0.813532141839476,5.85343026218797,-2.58761434872874,0.0107219174605101,0.634068984228045,-3.47466052260262
31,TSLP,0.600634941941442,4.24385157384962,2.57596994452024,0.0110718501200885,0.634068984228045,-3.4867973682193
32,EIF4A2,-0.630767461086814,5.11668718668421,-2.5714111664373,0.0112116197381563,0.634068984228045,-3.49153623566091
33,SPRR1B,0.677903297579034,3.76080421574436,2.54465873977537,0.0120642284527105,0.634068984228045,-3.51920106929405
34,KIAA1324,-0.770462241902539,8.9713450806015,-2.52697657594056,0.012659212238997,0.634068984228045,-3.53735042216591
35,BIK,-0.583326560395577,9.08221465675188,-2.50457170363701,0.0134507620227025,0.634068984228045,-3.56019131003534
36,KRT23,0.933047480049959,7.75918839740602,2.49335357357461,0.0138634705110385,0.634068984228045,-3.5715620536475
37,TPR,-0.615222002522932,4.88650503194737,-2.49300533786297,0.013876460892659,0.634068984228045,-3.57191432380251
38,C15orf48,-0.826177639824734,9.39482438830075,-2.46112022225976,0.0151129248627057,0.634068984228045,-3.60398898475734
39,CFH,0.586552529169533,8.8439291222782,2.44919800708456,0.0155998786324994,0.634068984228045,-3.61589043435041
40,MICU3,0.619262738309582,5.24627303896993,2.43966522233804,0.0159992292712059,0.634068984228045,-3.62537061572451
41,CD46,-0.643514878226453,8.88028332000752,-2.40898478612873,0.0173468901747097,0.634068984228045,-3.65566392606294
42,IL6,0.68355210178706,6.99166094629323,2.40484218739623,0.0175363660580474,0.634068984228045,-3.65972871794384
43,CCL18,-0.789815916796478,7.78276333051128,-2.3956852921565,0.0179617102319581,0.634068984228045,-3.66869201502559
44,LMNB1,-0.638292343112203,7.60598328956391,-2.37852773921544,0.0187833515069493,0.634068984228045,-3.68540655221857
45,ABCD3,-0.771947456817773,6.6547673662782,-2.34960103350145,0.0202440322372899,0.634068984228045,-3.71334861721156
46,DSC3,0.703644960719902,5.92562418770677,2.33885949244287,0.0208114313722513,0.634068984228045,-3.72364828869751
47,ERBB2,-0.794336278491401,6.00426256206767,-2.32504766469989,0.0215615815939675,0.634068984228045,-3.7368310869088
48,TSPAN1,-0.774422669119983,8.45313568042105,-2.30181697922411,0.0228770570601409,0.634068984228045,-3.75884894068899
49,ADAMDEC1,-1.08590327654136,7.76170372607519,-2.27997018167079,0.0241779652073852,0.634068984228045,-3.7793773744498
50,PRLR,-0.660600432142097,5.64802766743609,-2.26629033903247,0.0250251819313599,0.634068984228045,-3.7921436756621
51,NAB1,-0.608098175485667,5.08786695345113,-2.25925524468926,0.0254709134212935,0.634068984228045,-3.79868251074433
52,S100A1,0.59660045171294,7.02969143442857,2.25795781176211,0.0255538708527185,0.634068984228045,-3.79988645720518
53,EZH2,-0.584118408767813,7.05623343836842,-2.24787928927404,0.0262063758930755,0.634068984228045,-3.80921791351247
54,PTPRZ1,0.754272312872646,4.44583268273684,2.24786496677085,0.0262073134284038,0.634068984228045,-3.80923114805126
55,ZIC1,0.787739010957822,5.06976398490226,2.22066562296136,0.0280414885454793,0.634068984228045,-3.83422936224624
56,CDH1,-0.751049170850123,6.79125678805263,-2.21826964999604,0.0282082976331941,0.634068984228045,-3.8364184842513
57,NLRP2,0.852951492463555,6.26809962354887,2.20635097998051,0.0290509918263148,0.634068984228045,-3.84727694377978
58,FXYD1,0.640099206367731,7.62781815418045,2.20476823500938,0.0291645295518333,0.634068984228045,-3.84871498164782
59,MT1M,0.646697516504505,6.62490202602256,2.20453508977782,0.0291812867383331,0.634068984228045,-3.84892673325303
60,CD52,-0.584980380267813,8.98874031861654,-2.18587493287907,0.0305499304605542,0.634068984228045,-3.86580989375186
61,FCGR3A,-0.729021945718264,7.53806533670677,-2.13173111428235,0.0348411652665013,0.635745177553912,-3.9140711982527
62,SCGB2A1,1.19179247840622,7.88511221213534,2.11139256158379,0.0365826455078186,0.635745177553912,-3.93191953766278
63,MME,0.643755835076577,7.03595791003008,2.09494869420317,0.0380449783201151,0.635745177553912,-3.94623753093194
64,TTC37,-0.582717026998771,4.47792381447368,-2.0837499314801,0.0390694024931098,0.635745177553912,-3.95593078364669
65,MAP3K1,-0.604003100883292,5.61006723847368,-2.08098975286551,0.0393255030239304,0.635745177553912,-3.95831270086254
66,ALDH3B2,-0.70776203791032,6.25037201906015,-2.05603599149155,0.0417069330394403,0.635745177553912,-3.97971733340316
67,C9orf152,-0.676328553005733,8.21842190738346,-2.04376483705531,0.0429226083627122,0.635745177553912,-3.99015753983337
68,MAGEA3,-0.985351085226863,4.57672974396993,-2.02018528373633,0.045343730117844,0.635745177553912,-4.01005988366816
69,HSP90AB1,-0.685540162620393,10.4866054328722,-2.00468148994987,0.0469982887708927,0.635745177553912,-4.02303164718306
70,MATR3,-0.599330542345618,7.67368260003759,-1.98447815427159,0.0492312096771124,0.635745177553912,-4.03979905743327
71,TOP2A,-0.884441866300573,7.3390034823609,-1.98295384840773,0.0494032722326419,0.635745177553912,-4.04105785649342
